match_id,team,player,total_pressures,counterpresses,pressure_regains,high_pressures,pressure_success_pct,minutes_played,pressures_per_90
3813315,Jamshedpur,Greg Stewart,16,2.0,2.0,9,12.5,78,18.46
3837706,Stade Brestois,Brendan Chardonnet,16,1.0,2.0,3,12.5,93,15.48
3813275,Jamshedpur,Laldinliana Renthlei,16,1.0,3.0,0,18.75,88,16.36
3813266,Chennaiyin,Anirudh Thapa,16,4.0,6.0,5,37.5,94,15.32
3817863,Hyderabad,Sahil Tavora,16,2.0,4.0,3,25.0,32,45.0
3838017,Clermont Foot,Maximiliano Caufriez,16,7.0,4.0,5,25.0,86,16.74
3803000,Paris Saint-Germain,Idrissa Gana Gueye,16,4.0,5.0,6,31.25,66,21.82
3813300,Kerala Blasters,Jeakson Singh Thaunaojam,16,1.0,7.0,0,43.75,94,15.32
3813273,Odisha,Isaac Vanmalsawma Chhakchhuak,16,5.0,3.0,2,18.75,53,27.17
3813308,Odisha,Lalhrezuala Sailung,16,1.0,6.0,2,37.5,94,15.32
3813278,Chennaiyin,Mirlan Murzaev,16,4.0,3.0,3,18.75,84,17.14
3838004,Strasbourg,Colin Dagba,16,2.0,1.0,0,6.25,64,22.5
3837918,Rennes,Birger Meling,16,1.0,5.0,4,31.25,88,16.36
3817899,Jamshedpur,Alexandre Monteiro de Lima,16,3.0,4.0,6,25.0,90,16.0
3813294,NorthEast United,Suhair Vadakkepeedika,16,5.0,3.0,5,18.75,77,18.7
3895244,Bayer Leverkusen,Alejandro Grimaldo García,16,4.0,8.0,4,50.0,94,15.32
3802930,Paris Saint-Germain,Achraf Hakimi Mouh,16,1.0,3.0,3,18.75,93,15.48
3802696,Stade de Reims,Ilan Kebbal,16,4.0,5.0,3,31.25,74,19.46
3802699,Lille,Nanitamo Jonathan Ikoné,16,2.0,3.0,5,18.75,79,18.23
3817870,Kerala Blasters,Rahul Kannoly Praveen,16,4.0,2.0,11,12.5,76,18.95
3837928,Paris Saint-Germain,Nuno Mendes,16,6.0,3.0,4,18.75,92,15.65
3895302,Bayer Leverkusen,Robert Andrich,16,1.0,1.0,1,6.25,88,16.36
3895266,Bayer Leverkusen,Patrik Schick,16,3.0,2.0,10,12.5,75,19.2
3895139,Union Berlin,Brenden Aaronson,16,4.0,1.0,4,6.25,26,55.38
3813281,Chennaiyin,Vladimir Koman Jr.,16,9.0,6.0,0,37.5,93,15.48
3817868,Chennaiyin,Keisham Reagan Singh,16,7.0,5.0,3,31.25,84,17.14
3802643,Paris Saint-Germain,Juan Bernat Velasco,16,5.0,2.0,5,12.5,80,18.0
3813276,NorthEast United,Provat Lakra,16,7.0,5.0,5,31.25,94,15.32
3802643,Paris Saint-Germain,Achraf Hakimi Mouh,16,3.0,6.0,4,37.5,89,16.18
3837885,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,16,4.0,5.0,8,31.25,88,16.36
3895333,Eintracht Frankfurt,Ellyes Joris Skhiri,16,4.0,7.0,2,43.75,69,20.87
3802907,Lille,Amadou Onana,16,2.0,4.0,4,25.0,89,16.18
3813271,Kerala Blasters,Chencho Gyeltshen,16,4.0,2.0,5,12.5,34,42.35
3895121,Freiburg,Merlin Röhl,16,5.0,5.0,1,31.25,78,18.46
3817855,Kerala Blasters,Álvaro Vázquez García,16,4.0,3.0,10,18.75,95,15.16
3813273,Odisha,Ariday Cabrera Suárez,16,3.0,3.0,7,18.75,50,28.8
3802683,AS Monaco,Guillermo Alfonso Maripán Loaysa,16,6.0,5.0,0,31.25,90,16.0
3817862,Mumbai City,Lalengmawia Ralte,16,4.0,5.0,3,31.25,94,15.32
3837896,Paris Saint-Germain,Nuno Mendes,16,4.0,8.0,4,50.0,94,15.32
3895086,Bayer Leverkusen,Jonas Hofmann,16,4.0,3.0,14,18.75,95,15.16
3817895,Chennaiyin,Edwin Sydney Vanspaul,16,4.0,4.0,3,25.0,47,30.64
3802839,Nantes,Ludovic Blas,16,4.0,6.0,3,37.5,91,15.82
3837844,Montpellier,Valère Germain,16,7.0,3.0,7,18.75,57,25.26
3802904,Bordeaux,Alberth Josué Elis Martínez,16,0.0,1.0,9,6.25,67,21.49
3803000,Clermont Foot,Saîf-Eddine Khaoui,16,2.0,2.0,3,12.5,63,22.86
3817859,Jamshedpur,Mohammad Mobashir Rahman,16,2.0,5.0,1,31.25,91,15.82
3817877,Bengaluru,Danish Farooq Bhat,16,7.0,4.0,5,25.0,77,18.7
3817849,Mumbai City,Cássio Gabriel Vilela Ferreira,16,5.0,5.0,7,31.25,93,15.48
3813291,ATK Mohun Bagan,Carl Gerard McHugh,16,0.0,6.0,0,37.5,91,15.82
3817857,Jamshedpur,Ritwik Kumar Das,16,2.0,3.0,7,18.75,83,17.35
3813300,Odisha,Vinit Rai Chamling,16,5.0,3.0,1,18.75,95,15.16
3895348,Bayer Leverkusen,Exequiel Alejandro Palacios,16,2.0,4.0,1,25.0,68,21.18
3802643,Strasbourg,Dimitri Liénard,16,4.0,3.0,5,18.75,90,16.0
3827338,ATK Mohun Bagan,Deepak Tangri,16,5.0,6.0,5,37.5,80,18.0
3817892,ATK Mohun Bagan,Liston Colaco,16,5.0,3.0,9,18.75,67,21.49
3837963,Paris Saint-Germain,Sergio Ramos García,16,1.0,4.0,0,25.0,94,15.32
3813313,ATK Mohun Bagan,Carl Gerard McHugh,16,3.0,4.0,1,25.0,91,15.82
3895286,Bayer Leverkusen,Jeremie Frimpong,16,4.0,3.0,12,18.75,84,17.14
3817887,Hyderabad,Mohammad Yasir,16,3.0,1.0,8,6.25,69,20.87
3813273,Odisha,Francisco Javier Hernández González,16,5.0,4.0,5,25.0,90,16.0
3813314,Kerala Blasters,Sahal Abdul Samad,16,3.0,4.0,5,25.0,74,19.46
3813278,Chennaiyin,Jerry Lalrinzuala,16,1.0,4.0,2,25.0,89,16.18
3813268,Jamshedpur,Greg Stewart,16,7.0,5.0,6,31.25,82,17.56
3827335,Kerala Blasters,Lalthathanga Khawlhring,16,4.0,5.0,2,31.25,92,15.65
3837902,Stade Brestois,Franck Honorat,16,1.0,4.0,1,25.0,94,15.32
3837818,Angers,Pierrick Capelle,16,5.0,3.0,1,18.75,60,24.0
3813306,NorthEast United,Rochharzela Rochharzela,16,4.0,3.0,2,18.75,43,33.49
3895158,Bayer Leverkusen,Victor Okoh Boniface,16,1.0,2.0,9,12.5,93,15.48
3895180,Eintracht Frankfurt,Fares Chaïbi,16,6.0,2.0,8,12.5,82,17.56
3895194,Bayer Leverkusen,Patrik Schick,16,4.0,1.0,6,6.25,91,15.82
3813287,Bengaluru,Bruno Edgar Silva Almeida,16,4.0,9.0,0,56.25,83,17.35
3827336,ATK Mohun Bagan,Liston Colaco,16,4.0,3.0,10,18.75,94,15.32
3817851,Kerala Blasters,Jorge Rolando Pereyra Díaz,16,3.0,4.0,11,25.0,92,15.65
3813299,Hyderabad,João Victor de Albuquerque Bruno,16,1.0,3.0,2,18.75,93,15.48
3895220,Bayer Leverkusen,Florian Wirtz,16,2.0,4.0,8,25.0,75,19.2
3802839,Nantes,Randal Kolo Muani,16,3.0,3.0,4,18.75,94,15.32
3817896,East Bengal,Antonio Perošević,16,3.0,5.0,6,31.25,94,15.32
3837717,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,16,8.0,4.0,9,25.0,93,15.48
3813281,ATK Mohun Bagan,Liston Colaco,16,3.0,6.0,3,37.5,81,17.78
3802802,Paris Saint-Germain,Nuno Mendes,16,2.0,6.0,1,37.5,90,16.0
3817896,East Bengal,Sourav Das,16,3.0,4.0,3,25.0,62,23.23
3813279,Odisha,Moirangthem Thoiba Singh,16,4.0,3.0,2,18.75,60,24.0
3817897,Hyderabad,Mohammad Yasir,16,0.0,3.0,4,18.75,64,22.5
3802907,Lille,Gabriel Gudmundsson,16,1.0,5.0,3,31.25,91,15.82
3817862,Mumbai City,Cássio Gabriel Vilela Ferreira,16,8.0,3.0,7,18.75,79,18.23
3837902,Paris Saint-Germain,Nuno Mendes,15,5.0,4.0,5,26.67,94,14.36
3895320,VfB Stuttgart,Serhou Guirassy,15,5.0,0.0,9,0.0,97,13.92
3817870,Goa,Eduardo Bedia Peláez,15,6.0,4.0,1,26.67,92,14.67
3817896,Odisha,Isaac Vanmalsawma Chhakchhuak,15,3.0,4.0,0,26.67,93,14.52
3817871,NorthEast United,Mohammed Irshad,15,7.0,1.0,2,6.67,84,16.07
3813296,Kerala Blasters,Jeakson Singh Thaunaojam,15,6.0,4.0,2,26.67,90,15.0
3802696,Stade de Reims,El Bilal Toure,15,0.0,1.0,6,6.67,80,16.88
3813304,East Bengal,Amarjit Singh Kiyam Singh,15,2.0,6.0,2,40.0,63,21.43
3817865,Odisha,Moirangthem Thoiba Singh,15,1.0,5.0,1,33.33,92,14.67
3802699,Lille,Jonathan David,15,3.0,1.0,6,6.67,89,15.17
3817858,Kerala Blasters,Adrián Nicolás Luna Retamar,15,2.0,5.0,5,33.33,93,14.52
3802902,Paris Saint-Germain,Nuno Mendes,15,5.0,6.0,1,40.0,93,14.52
3837885,Marseille,Sead Kolašinac,15,5.0,2.0,7,13.33,90,15.0
3837662,Paris Saint-Germain,Achraf Hakimi Mouh,15,1.0,4.0,5,26.67,79,17.09
3817890,Goa,Alexander Romario Jesuraj,15,5.0,4.0,4,26.67,85,15.88
3817853,East Bengal,Amarjit Singh Kiyam Singh,15,2.0,4.0,0,26.67,99,13.64
3895302,Bayer Leverkusen,Amine Adli,15,1.0,3.0,7,20.0,48,28.13
3837918,Rennes,Warmed Omari,15,0.0,1.0,0,6.67,89,15.17
3837695,Paris Saint-Germain,Marco Verratti,15,1.0,5.0,3,33.33,61,22.13
3813293,East Bengal,Sourav Das,15,4.0,5.0,0,33.33,93,14.52
3817889,ATK Mohun Bagan,Deepak Tangri,15,8.0,1.0,2,6.67,73,18.49
3895220,Bayer Leverkusen,Nathan Tella,15,1.0,3.0,4,20.0,93,14.52
3895250,Bayer Leverkusen,Robert Andrich,15,8.0,6.0,4,40.0,92,14.67
3827337,Jamshedpur,Mohammad Mobashir Rahman,15,1.0,7.0,3,46.67,39,34.62
3837717,Lyon,Karl Brillant Toko Ekambi,15,1.0,0.0,3,0.0,86,15.7
3813313,Odisha,Liridon Krasniqi,15,4.0,7.0,7,46.67,87,15.52
3802805,Paris Saint-Germain,Juan Bernat Velasco,15,2.0,7.0,1,46.67,91,14.84
3895309,Borussia Dortmund,Mats Hummels,15,1.0,9.0,3,60.0,98,13.78
3895060,Borussia Mönchengladbach,Franck Honorat,15,2.0,2.0,2,13.33,75,18.0
3813297,Bengaluru,Bruno Edgar Silva Almeida,15,3.0,6.0,1,40.0,94,14.36
3827336,ATK Mohun Bagan,Hugo Adnan Boumous,15,3.0,6.0,4,40.0,96,14.06
3837785,Auxerre,Paul Joly,15,2.0,4.0,2,26.67,57,23.68
3802665,Montpellier,Jordan Ferri,15,3.0,3.0,4,20.0,88,15.34
3813279,Chennaiyin,Anirudh Thapa,15,3.0,3.0,2,20.0,93,14.52
3802643,Strasbourg,Sanjin Prcić,15,2.0,3.0,3,20.0,76,17.76
3817848,Goa,Iván Garrido González,15,5.0,6.0,0,40.0,92,14.67
3817856,ATK Mohun Bagan,Subhasish Bose,15,5.0,4.0,1,26.67,83,16.27
3813269,Odisha,Paul Ramfangzauva,15,5.0,2.0,1,13.33,72,18.75
3895244,FC Heidenheim,Benedikt Gimber,15,2.0,4.0,0,26.67,79,17.09
3817849,Bengaluru,Muhammad Ashique Kuruniyan,15,7.0,6.0,2,40.0,94,14.36
3802793,OGC Nice,Kasper Dolberg,15,4.0,0.0,6,0.0,87,15.52
3813281,ATK Mohun Bagan,Joni Ensio Kauko,15,5.0,4.0,2,26.67,93,14.52
3813289,Odisha,Hendry Antonay,15,0.0,2.0,0,13.33,80,16.88
3817860,Odisha,Lalhrezuala Sailung,15,2.0,4.0,1,26.67,92,14.67
3802948,Paris Saint-Germain,Achraf Hakimi Mouh,15,2.0,6.0,3,40.0,82,16.46
3813313,ATK Mohun Bagan,Liston Colaco,15,3.0,2.0,5,13.33,91,14.84
3817902,Kerala Blasters,Sahal Abdul Samad,15,5.0,3.0,7,20.0,87,15.52
3817893,NorthEast United,Mohammed Irshad,15,4.0,4.0,1,26.67,87,15.52
3817867,Mumbai City,Vignesh Dakshinamurthy,15,3.0,4.0,1,26.67,94,14.36
3837938,OGC Nice,Jean-Clair Todibo,15,2.0,4.0,1,26.67,90,15.0
3817889,Chennaiyin,Keisham Reagan Singh,15,1.0,4.0,3,26.67,93,14.52
3895286,Hoffenheim,Florian Grillitsch,15,1.0,5.0,0,33.33,95,14.21
3837998,Auxerre,Akim Zedadka,15,3.0,2.0,2,13.33,93,14.52
3837717,Lyon,Johann Lepenant,15,2.0,5.0,4,33.33,47,28.72
3802805,OGC Nice,Khéphren Thuram-Ulien,15,2.0,3.0,3,20.0,78,17.31
3813303,Goa,Aibanbha Kupar Dohling,15,3.0,7.0,0,46.67,93,14.52
3895333,Eintracht Frankfurt,Mario Götze,15,3.0,4.0,6,26.67,94,14.36
3802793,OGC Nice,Hichem Boudaoui,15,3.0,4.0,3,26.67,79,17.09
3802930,Troyes,Issa Kabore,15,1.0,2.0,3,13.33,91,14.84
3813281,ATK Mohun Bagan,Roy Krishna,15,4.0,4.0,5,26.67,93,14.52
3813295,Odisha,Lalhrezuala Sailung,15,4.0,8.0,0,53.33,91,14.84
3813312,ATK Mohun Bagan,Roy Krishna,15,3.0,1.0,4,6.67,92,14.67
3817856,Jamshedpur,Greg Stewart,15,2.0,4.0,7,26.67,81,16.67
3817870,Kerala Blasters,Moirangthem Givson Singh,15,3.0,1.0,4,6.67,91,14.84
3802930,Troyes,Xavier Chavalerin,15,3.0,3.0,2,20.0,91,14.84
3817872,Odisha,Lalruatthara Lalruatthara,15,4.0,3.0,2,20.0,85,15.88
3813288,Jamshedpur,Laldinliana Renthlei,15,2.0,6.0,2,40.0,92,14.67
3813280,East Bengal,Mohammed Rafique,15,1.0,4.0,1,26.67,84,16.07
3817895,Chennaiyin,Narayan Das,15,2.0,5.0,0,33.33,92,14.67
3837717,Lyon,Corentin Tolisso,15,2.0,1.0,3,6.67,45,30.0
3813281,Chennaiyin,Łukasz Gikiewicz,15,8.0,2.0,2,13.33,82,16.46
3895202,Bayer Leverkusen,Jonas Hofmann,15,3.0,6.0,6,40.0,92,14.67
3895309,Borussia Dortmund,Marcel Sabitzer,15,4.0,2.0,4,13.33,91,14.84
3895258,FC Köln,Sargis Adamyan,15,1.0,0.0,1,0.0,63,21.43
3813268,ATK Mohun Bagan,Carl Gerard McHugh,15,2.0,3.0,1,20.0,60,22.5
3813300,Odisha,Lalruatthara Lalruatthara,15,2.0,7.0,1,46.67,92,14.67
3813270,Mumbai City,Lalengmawia Ralte,15,4.0,5.0,1,33.33,72,18.75
3817875,Goa,Devendra Dhaku Murgaokar,15,4.0,5.0,7,33.33,70,19.29
3895067,Darmstadt 98,Christoph Klarer,15,2.0,5.0,0,33.33,92,14.67
3895153,Bayer Leverkusen,Granit Xhaka,15,3.0,3.0,3,20.0,88,15.34
3895113,Wolfsburg,Joakim Mæhle,15,3.0,4.0,5,26.67,90,15.0
3895134,Bayer Leverkusen,Jeremie Frimpong,15,4.0,2.0,6,13.33,94,14.36
3837680,AS Monaco,Ruben Aguilar,15,4.0,5.0,3,33.33,88,15.34
3802685,Paris Saint-Germain,Marcos Aoás Corrêa,15,3.0,3.0,3,20.0,92,14.67
3817854,Bengaluru,Bruno Edgar Silva Almeida,15,3.0,3.0,2,20.0,88,15.34
3802665,Montpellier,Joris Chotard,15,0.0,2.0,3,13.33,88,15.34
3837818,Paris Saint-Germain,Nordi Mukiele Mulere,15,5.0,4.0,6,26.67,90,15.0
3827767,Hyderabad,Bartholomew Owogbalor Ogbeche,15,6.0,3.0,6,20.0,119,11.34
3813284,Mumbai City,Cássio Gabriel Vilela Ferreira,15,6.0,4.0,1,26.67,94,14.36
3837896,Nantes,Nicolas Pallois,15,0.0,4.0,0,26.67,69,19.57
3802984,Nantes,Fábio Pereira da Silva,15,4.0,4.0,3,26.67,52,25.96
3813314,ATK Mohun Bagan,Lenny Rodrigues,15,4.0,2.0,0,13.33,92,14.67
3813283,Chennaiyin,Łukasz Gikiewicz,15,5.0,2.0,8,13.33,50,27.0
3802805,Paris Saint-Germain,Ángel Fabián Di María Hernández,15,1.0,1.0,11,6.67,78,17.31
3813313,ATK Mohun Bagan,Subhasish Bose,15,4.0,5.0,2,33.33,92,14.67
3802793,OGC Nice,Melvin Bard,15,0.0,4.0,0,26.67,86,15.7
3817876,NorthEast United,Hernán Daniel Santana Trujillo,15,4.0,5.0,3,33.33,96,14.06
3817899,Jamshedpur,Greg Stewart,15,2.0,5.0,9,33.33,87,15.52
3813271,Goa,Devendra Dhaku Murgaokar,15,6.0,10.0,3,66.67,85,15.88
3838017,Paris Saint-Germain,Hugo Ekitike,15,4.0,1.0,5,6.67,57,23.68
3817874,Goa,Saviour Gama,15,3.0,7.0,2,46.67,66,20.45
3802802,Stade de Reims,Jens-Lys Michel Cajuste,15,0.0,3.0,3,20.0,62,21.77
3813294,Chennaiyin,Rahim Ali,15,4.0,6.0,3,40.0,86,15.7
3837987,Paris Saint-Germain,Hugo Ekitike,15,3.0,6.0,9,40.0,81,16.67
3837827,Rennes,Lesley Chimuanya Ugochukwu,15,5.0,2.0,1,13.33,93,14.52
3827338,ATK Mohun Bagan,Subhasish Bose,15,5.0,2.0,4,13.33,96,14.06
3827767,Hyderabad,Aniket Anil Jadhav,15,4.0,4.0,6,26.67,69,19.57
3837680,Paris Saint-Germain,Presnel Kimpembe,15,2.0,5.0,2,33.33,95,14.21
3817860,Odisha,Isaac Vanmalsawma Chhakchhuak,15,5.0,3.0,0,20.0,73,18.49
3813271,Kerala Blasters,Adrián Nicolás Luna Retamar,15,1.0,3.0,1,20.0,59,22.88
3813311,Chennaiyin,Jerry Lalrinzuala,15,4.0,4.0,0,26.67,89,15.17
3838004,Strasbourg,Gerzino Nyamsi,15,1.0,4.0,1,26.67,85,15.88
3802802,Stade de Reims,Nathanaël Mbuku,15,3.0,2.0,3,13.33,55,24.55
3802683,AS Monaco,Sofiane Diop,15,4.0,4.0,9,26.67,64,21.09
3837727,Paris Saint-Germain,Fabián Ruiz Peña,15,3.0,0.0,0,0.0,71,19.01
3837938,OGC Nice,Youssouf Ndayishimiye,15,2.0,3.0,4,20.0,89,15.17
3813277,Mumbai City,Mohamad Rakip,15,1.0,8.0,0,53.33,94,14.36
3895210,Bayer Leverkusen,Patrik Schick,15,1.0,2.0,10,13.33,91,14.84
3802665,Montpellier,Maxime Esteve,15,2.0,2.0,1,13.33,93,14.52
3837717,Paris Saint-Germain,Neymar da Silva Santos Junior,15,2.0,2.0,3,13.33,85,15.88
3802643,Paris Saint-Germain,Danilo Luís Hélio Pereira,15,2.0,2.0,0,13.33,89,15.17
3817851,Kerala Blasters,Álvaro Vázquez García,15,5.0,3.0,8,20.0,93,14.52
3817850,East Bengal,Thongkhosiem Haokip,15,4.0,4.0,9,26.67,90,15.0
3895302,Bayer Leverkusen,Edmond Fayçal Tapsoba,15,2.0,3.0,2,20.0,87,15.52
3813276,East Bengal,Sourav Das,15,1.0,3.0,0,20.0,94,14.36
3813302,Jamshedpur,Mohammad Mobashir Rahman,15,4.0,4.0,4,26.67,83,16.27
3895134,Hoffenheim,Kevin Akpoguma,15,5.0,6.0,3,40.0,87,15.52
3817850,East Bengal,Amarjit Singh Kiyam Singh,15,2.0,3.0,0,20.0,92,14.67
3813269,Jamshedpur,Komal Thatal,15,1.0,2.0,2,13.33,88,15.34
3817896,East Bengal,Amarjit Singh Kiyam Singh,15,1.0,3.0,0,20.0,30,45.0
3813308,Odisha,Moirangthem Thoiba Singh,15,3.0,5.0,2,33.33,45,30.0
3895210,Bayer Leverkusen,Alejandro Grimaldo García,15,5.0,4.0,9,26.67,93,14.52
3817877,NorthEast United,Mohammed Irshad,15,4.0,4.0,0,26.67,60,22.5
3827337,Jamshedpur,Greg Stewart,15,3.0,5.0,5,33.33,80,16.88
3813302,NorthEast United,Provat Lakra,15,1.0,7.0,1,46.67,86,15.7
3813285,Goa,Jorge Ortiz Mendoza,15,2.0,3.0,10,20.0,54,25.0
3817852,Chennaiyin,Łukasz Gikiewicz,15,7.0,3.0,5,20.0,96,14.06
3817897,Hyderabad,Nim Dorjee Tamang,15,0.0,8.0,0,53.33,93,14.52
3837954,Angers,Abdoulaye Bamba,15,1.0,4.0,4,26.67,87,15.52
3813309,Hyderabad,Asish Rai,15,3.0,7.0,6,46.67,92,14.67
3895158,Borussia Dortmund,Jamie Jermaine Bynoe-Gittens,15,0.0,6.0,0,40.0,63,21.43
3895113,Bayer Leverkusen,Josip Stanišić,15,5.0,1.0,0,6.67,87,15.52
3802793,Paris Saint-Germain,Achraf Hakimi Mouh,15,6.0,3.0,7,20.0,92,14.67
3895074,Bayer Leverkusen,Granit Xhaka,15,5.0,3.0,2,20.0,97,13.92
3837885,Marseille,Ruslan Malinovskiy,15,5.0,4.0,5,26.67,80,16.88
3802643,Paris Saint-Germain,Marcos Aoás Corrêa,15,4.0,3.0,1,20.0,94,14.36
3837827,Rennes,Adrien Truffert,15,4.0,5.0,3,33.33,73,18.49
3813310,East Bengal,Daniel Chima Chukwu,15,1.0,3.0,2,20.0,67,20.15
3837727,OGC Nice,Sofiane Diop,15,1.0,3.0,4,20.0,92,14.67
3837818,Paris Saint-Germain,Fabián Ruiz Peña,15,5.0,4.0,6,26.67,77,17.53
3817876,NorthEast United,Mohammed Irshad,15,4.0,8.0,4,53.33,89,15.17
3813294,Chennaiyin,Anirudh Thapa,15,4.0,3.0,5,20.0,88,15.34
3813274,Bengaluru,Bruno Edgar Silva Almeida,15,2.0,7.0,5,46.67,92,14.67
3813294,Chennaiyin,Keisham Reagan Singh,15,2.0,5.0,2,33.33,87,15.52
3802818,Lorient,Ibrahima Koné,15,2.0,2.0,4,13.33,67,20.15
3817865,NorthEast United,Provat Lakra,15,2.0,4.0,2,26.67,91,14.84
3895060,Borussia Mönchengladbach,Marvin Friedrich,15,4.0,3.0,1,20.0,91,14.84
3813306,NorthEast United,Laldanmawia Ralte,15,1.0,4.0,3,26.67,49,27.55
3895250,Bayer Leverkusen,Alejandro Grimaldo García,15,8.0,4.0,7,26.67,94,14.36
3817890,NorthEast United,Sehnaj Singh,15,4.0,4.0,2,26.67,77,17.53
3817860,Hyderabad,Sahil Tavora,15,2.0,2.0,1,13.33,49,27.55
3827335,Kerala Blasters,Adrián Nicolás Luna Retamar,15,6.0,2.0,5,13.33,95,14.21
3802685,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,15,4.0,3.0,5,20.0,94,14.36
3802690,Lorient,Vincent Le Goff,15,1.0,4.0,0,26.67,89,15.17
3802948,Metz,Boubakar Kouyate,15,1.0,6.0,0,40.0,89,15.17
3813300,Odisha,Moirangthem Thoiba Singh,15,5.0,2.0,0,13.33,62,21.77
3817869,Hyderabad,Nikhil Poojary,15,4.0,3.0,5,20.0,71,19.01
3817869,Bengaluru,Bruno Edgar Silva Almeida,15,3.0,4.0,1,26.67,77,17.53
3813273,Mumbai City,Lalengmawia Ralte,15,1.0,4.0,1,26.67,92,14.67
3827336,ATK Mohun Bagan,Kiyan Nassiri Giri,15,5.0,6.0,5,40.0,83,16.27
3827336,Hyderabad,Souvik Chakrabarti,15,6.0,4.0,3,26.67,53,25.47
3813297,NorthEast United,Hernán Daniel Santana Trujillo,15,5.0,10.0,1,66.67,90,15.0
3837859,Paris Saint-Germain,Fabián Ruiz Peña,15,5.0,4.0,5,26.67,92,14.67
3813292,Bengaluru,Cleiton Augusto Oliveira Silva,15,2.0,5.0,6,33.33,92,14.67
3817864,ATK Mohun Bagan,Manvir Singh,15,3.0,2.0,10,13.33,91,14.84
3817880,Chennaiyin,Vladimir Koman Jr.,15,3.0,3.0,10,20.0,87,15.52
3837659,Paris Saint-Germain,Presnel Kimpembe,15,3.0,4.0,4,26.67,90,15.0
3802907,Lille,Jonathan Bamba,15,3.0,5.0,5,33.33,84,16.07
3817883,Bengaluru,Cleiton Augusto Oliveira Silva,15,3.0,5.0,12,33.33,96,14.06
3895244,Bayer Leverkusen,Patrik Schick,15,6.0,3.0,5,20.0,72,18.75
3817852,Mumbai City,Lallianzuala Chhangte,15,3.0,3.0,5,20.0,85,15.88
3837659,Montpellier,Jordan Ferri,15,2.0,5.0,1,33.33,91,14.84
3837963,Lorient,Bonke Innocent,15,0.0,2.0,0,13.33,57,23.68
3817895,Goa,Eduardo Bedia Peláez,15,3.0,5.0,3,33.33,90,15.0
3817860,Hyderabad,Aniket Anil Jadhav,15,3.0,3.0,7,20.0,62,21.77
3802699,Paris Saint-Germain,Neymar da Silva Santos Junior,15,6.0,4.0,8,26.67,95,14.21
3895060,Borussia Mönchengladbach,Maximilian Wöber,15,1.0,9.0,0,60.0,91,14.84
3802805,Paris Saint-Germain,Danilo Luís Hélio Pereira,15,4.0,2.0,5,13.33,91,14.84
3817857,Hyderabad,Abdul Rabeeh,15,4.0,5.0,1,33.33,45,30.0
3817889,ATK Mohun Bagan,Liston Colaco,15,6.0,0.0,8,0.0,66,20.45
3802752,Lyon,Islam Slimani,15,3.0,1.0,8,6.67,93,14.52
3813312,ATK Mohun Bagan,Joni Ensio Kauko,15,3.0,4.0,2,26.67,88,15.34
3813304,Hyderabad,Nikhil Poojary,15,2.0,3.0,4,20.0,95,14.21
3837727,Paris Saint-Germain,Nordi Mukiele Mulere,15,3.0,6.0,3,40.0,93,14.52
3837918,Paris Saint-Germain,Nuno Mendes,15,2.0,6.0,3,40.0,95,14.21
3817881,Kerala Blasters,Lalthathanga Khawlhring,15,5.0,6.0,2,40.0,85,15.88
3895202,RB Leipzig,Daniel Olmo Carvajal,15,5.0,5.0,5,33.33,74,18.24
3802948,Metz,Amadou Salif Mbengue,15,2.0,3.0,1,20.0,34,39.71
3813279,Odisha,Francisco Javier Hernández González,15,1.0,3.0,2,20.0,94,14.36
3817869,Hyderabad,Javier Siverio Toro,15,5.0,5.0,7,33.33,71,19.01
3813290,NorthEast United,Suhair Vadakkepeedika,15,7.0,6.0,5,40.0,79,17.09
3837827,Paris Saint-Germain,Nordi Mukiele Mulere,14,2.0,4.0,1,28.57,53,23.77
3837938,Paris Saint-Germain,Nuno Mendes,14,5.0,4.0,6,28.57,76,16.58
3817895,Chennaiyin,Khumanthem Ninthoinganba Meetei,14,5.0,1.0,5,7.14,45,28.0
3817871,NorthEast United,Marco Sahanek,14,3.0,2.0,9,14.29,92,13.7
3817873,ATK Mohun Bagan,Lenny Rodrigues,14,3.0,6.0,1,42.86,92,13.7
3813267,East Bengal,Bikash Jairu,14,3.0,3.0,3,21.43,58,21.72
3895158,Borussia Dortmund,Mats Hummels,14,4.0,5.0,0,35.71,90,14.0
3895320,Bayer Leverkusen,Edmond Fayçal Tapsoba,14,2.0,6.0,0,42.86,93,13.55
3817895,Chennaiyin,Łukasz Gikiewicz,14,3.0,1.0,2,7.14,64,19.69
3813306,NorthEast United,Lalkhawpuimawia Lalkhawpuimawia,14,3.0,2.0,5,14.29,63,20.0
3895266,Bayer Leverkusen,Exequiel Alejandro Palacios,14,2.0,3.0,5,21.43,89,14.16
3895309,Borussia Dortmund,Nico Schlotterbeck,14,3.0,7.0,3,50.0,98,12.86
3837717,Lyon,Nicolás Alejandro Tagliafico,14,1.0,6.0,1,42.86,92,13.7
3817856,ATK Mohun Bagan,Joni Ensio Kauko,14,6.0,4.0,5,28.57,95,13.26
3802683,Paris Saint-Germain,Marco Verratti,14,4.0,1.0,3,7.14,92,13.7
3817866,Mumbai City,Lallianzuala Chhangte,14,0.0,2.0,2,14.29,95,13.26
