player,finishing_quality,xg_volume,progressive_passes,progressive_carries,packing,xg_chain,team_involvement,xg_buildup,network_centrality,defensive_actions,high_turnovers,pressure_volume,pressure_success,recency_factor,league_mult,finishing_quality_percentile,xg_volume_percentile,progressive_passes_percentile,progressive_carries_percentile,packing_percentile,xg_chain_percentile,team_involvement_percentile,xg_buildup_percentile,network_centrality_percentile,defensive_actions_percentile,high_turnovers_percentile,pressure_volume_percentile,pressure_success_percentile,latest_club,position,Mobility_Intensity,Progression,Control,Final_Third_Output,overall_quality,latest_club_right,position_right
Pragyan Sundar Gogoi,0.06373984462767106,0.22,1.74,0.5,0.0,0.12300000000000001,26.907500000000002,0.113,13.20923076923077,29.333333333333332,2.0000000000000004,21.290833333333335,21.134166666666665,0.7,1.0,42.584558823529406,6.551470588235294,46.357142857142854,12.964285714285712,33.426199261992615,41.8,38.5,49.68821292775665,60.05514705882352,92.47674418604652,64.65697674418604,84.800796812749,46.54183266932271,NorthEast United,Left Defensive Midfield,64.77708540836655,31.293572087506586,48.33349809885931,15.56111764705882,30.382777998302235,NorthEast United,Left Defensive Midfield
Igor Angulo Albóniga,0.6685676565759922,5.5445,0.7474999999999999,0.5720000000000001,0.0,0.11546052631578947,28.10736842105263,0.049350000000000005,4.402210526315789,,,5.7039210526315784,16.537368421052633,0.7,0.65,84.07720588235294,95.36029411764706,5.892857142857142,14.928571428571427,33.426199261992615,37.766666666666666,41.43333333333333,7.152091254752851,6.551470588235294,,,5.127490039840637,20.115537848605577,Mumbai City,Center Forward,7.987051792828685,15.852706246705322,25.887767138224106,88.4726225490196,30.150240558697494,Mumbai City,Center Forward
Mohammed Rafique,-0.16778680477540353,0.67,1.62,1.3,0.0,0.14553333333333335,23.47733333333333,0.18550000000000003,15.091875,20.22222222222222,2.111111111111111,15.659374999999999,22.805625,0.7,1.0,14.922794117647058,29.11764705882353,40.07142857142857,32.607142857142854,33.426199261992615,52.8,30.433333333333334,77.54372623574145,68.0625,55.63953488372093,67.15116279069767,62.31872509960159,55.613545816733065,East Bengal,Left Defensive Midfield,48.79502744834615,28.9953578017923,61.10187967363751,18.65761764705882,29.970801310295805,East Bengal,Left Defensive Midfield
Marcus Rashford,0.904785917883704,1.7939999999999998,,,0.9229999999999999,0.57356,27.383199999999995,,5.509399999999999,,,,,0.7,1.3,91.35661764705881,67.33455882352942,,,84.02214022140221,92.4,39.96666666666667,,13.46691176470588,,,,,Manchester United,Left Wing,0.0,53.77416974169742,24.990018382352943,89.78911764705883,29.88328931240198,Manchester United,Left Wing
Mohammad Yasir,0.2607163546737655,0.2535,0.9295,1.5925000000000002,0.0,0.20232333333333336,25.4124,0.33855,6.4354062500000015,13.325000000000001,1.1375,9.65453125,16.38853125,0.7,0.65,62.60294117647059,8.007352941176471,10.214285714285714,40.267857142857146,33.426199261992615,70.76666666666667,35.93333333333334,94.10646387832699,18.926470588235293,21.872093023255815,28.970930232558143,25.637450199203187,18.932270916334662,Hyderabad,Right Midfield,20.576705242981564,31.09158408012651,68.65547877059568,47.755772058823524,29.757516556133552,Hyderabad,Right Midfield
Hira Mondal,0.09598916760284913,0.18,1.15,0.7,0.0,0.06646666666666667,36.60933333333333,0.0696,18.2725,19.0,0.6,10.675625,36.861875,0.7,1.0,47.68014705882353,4.0036764705882355,20.428571428571427,17.285714285714285,33.426199261992615,7.7,57.93333333333334,23.338403041825092,78.98161764705881,51.61046511627907,9.784883720930232,35.10358565737052,89.92828685258964,East Bengal,Right Back,65.39206603817287,30.512387981022663,46.353104040855875,21.622966911764706,29.404083763622154,East Bengal,Right Back
Daniel Chima Chukwu,0.2736926565759922,2.58375,0.69875,1.66075,0.0,0.13013,29.869775,0.05086250000000001,8.325880952380952,12.544999999999998,1.105,9.94097619047619,14.529047619047619,0.7,0.65,62.96691176470588,82.25735294117646,4.714285714285714,42.42857142857142,33.426199261992615,45.833333333333336,44.0,7.904942965779468,34.57720588235294,15.732558139534884,27.244186046511626,27.215139442231074,9.466135458167331,Jamshedpur,Center Forward,12.522640832020752,20.766298102266738,29.58616116360993,76.68590686274509,29.139578026927403,Jamshedpur,Center Forward
Marcelo Ribeiro dos Santos,-0.47401083239715086,1.89,,,0.0,0.11650000000000002,35.47833333333334,0.05825000000000001,11.045,21.666666666666668,2.666666666666667,,,0.7,1.0,5.095588235294118,72.06617647058823,,,33.426199261992615,38.5,55.733333333333334,12.045627376425855,46.95220588235294,62.93023255813954,82.88372093023256,,,East Bengal,Center Forward,34.47732558139534,14.70752767527675,37.864837494408405,62.01249999999999,28.934732783226544,East Bengal,Center Forward
Sunil Chhetri,-1.0695040621489316,4.433,1.3975,1.1505,0.0,0.13595833333333332,30.320333333333334,0.07709,7.460050000000001,12.133333333333335,1.0833333333333333,6.762924999999999,16.104075,0.7,0.65,1.0919117647058822,92.8125,29.857142857142854,28.285714285714285,33.426199261992615,49.13333333333333,45.1,30.49049429657795,28.75367647058824,12.087209302325581,26.093023255813957,8.282868525896413,16.565737051792826,Bengaluru,Left Wing,22.992279139256926,26.044196099103843,31.503312807537466,79.27252450980392,28.932211716562794,Bengaluru,Left Wing
Rahim Ali,0.03054471920638895,1.3910000000000002,1.4105,2.2100000000000004,0.0,0.13494,24.292233333333336,0.11786666666666668,6.810194444444445,14.191666666666666,1.625,16.97041666666667,17.029277777777775,0.7,0.65,37.48897058823529,56.41544117647059,30.44642857142857,56.17857142857142,33.426199261992615,48.03333333333334,33.36666666666667,51.946768060836504,21.110294117647058,27.052325581395348,49.883720930232556,70.60159362549801,24.454183266932272,Chennaiyin,Left Center Midfield,49.85640183452238,41.06409594095941,37.60408842168046,34.894979166666666,28.80360124303088,Chennaiyin,Left Center Midfield
Nishu Kumar Tashni,0.009170257889869353,0.8450000000000001,0.949,0.7085000000000001,0.0,0.19998333333333337,22.3405,0.16152500000000003,6.032,11.05,0.65,12.153555555555556,25.321111111111108,0.7,0.65,34.213235294117645,38.216911764705884,11.0,17.678571428571427,33.426199261992615,70.4,27.5,70.0152091254753,15.650735294117647,4.988372093023256,12.087209302325581,43.386454183266935,63.50199203187251,Kerala Blasters,Right Midfield,40.31152236982303,25.167494069583544,51.278154705323196,47.672261029411764,28.648952283021174,Kerala Blasters,Right Midfield
Naorem Roshan Singh,0.30173128337514626,0.18200000000000002,1.807,1.2675,0.0,0.09803529411764707,28.175588235294118,0.040340625000000005,14.005970588235295,13.054166666666669,0.8666666666666668,8.134558823529412,24.48588235294118,0.7,0.65,65.15073529411765,4.367647058823529,48.32142857142857,31.035714285714285,33.426199261992615,30.433333333333334,42.166666666666664,3.387832699619772,62.23897058823529,20.337209302325583,17.459302325581397,16.9601593625498,62.713147410358566,Bengaluru,Left Back,44.80302363221532,45.10333421191354,35.32530716469097,30.580377450980397,28.22183379936703,Bengaluru,Left Back
Mohammed Irshad,0.7799904420025139,0.44,1.84,0.92,0.0,0.08508333333333333,15.8875,0.0738,10.977142857142857,17.8,0.6,19.612857142857145,31.96857142857143,0.7,1.0,88.80882352941177,20.746323529411764,49.107142857142854,20.82142857142857,33.426199261992615,21.266666666666666,10.633333333333333,27.102661596958175,46.588235294117645,45.27906976744186,9.784883720930232,80.4621513944223,83.61752988047809,NorthEast United,Right Defensive Midfield,56.22603264268507,33.5328578017923,34.887559569074774,30.099343137254905,27.748847820138717,NorthEast United,Right Defensive Midfield
Jorge Ortiz Mendoza,1.4566598964184474,5.67,4.12,7.94,0.0,0.11846666666666666,62.826,0.07400000000000001,19.17,15.0,2.0,7.993333333333332,26.507333333333335,0.7,1.0,96.08823529411765,96.08823529411765,82.89285714285714,96.64285714285714,33.426199261992615,38.86666666666667,93.13333333333334,27.855513307984793,80.80147058823529,34.151162790697676,62.54651162790698,15.382470119521912,68.62948207171314,Goa,Right Center Back,27.71723675067173,48.920405245123874,46.95480078095877,13.554911764705883,27.685970371645602,Goa,Right Center Back
Eduardo García Martín,0.3416052435626544,0.7215000000000001,3.2370000000000005,1.3585,0.0,0.20720555555555556,27.36933333333333,0.10725000000000001,7.902818181818181,10.725,1.9500000000000002,9.034350000000002,17.02285,0.7,0.65,67.69852941176471,31.665441176470587,73.46428571428571,34.17857142857143,33.426199261992615,72.96666666666667,39.6,47.80608365019012,32.393382352941174,2.877906976744186,59.284883720930225,20.115537848605577,24.0597609561753,Hyderabad,Right Defensive Midfield,37.10608148800148,49.14892923036372,38.627574382129275,27.323892156862748,27.60653715942917,Hyderabad,Right Defensive Midfield
Lenny Rodrigues,0.05361839900798619,0.11050000000000001,1.963,0.28600000000000003,0.0,0.1496857142857143,18.534285714285716,0.1597375,7.890657894736842,11.97857142857143,0.7428571428571429,15.904055555555557,19.18475,0.7,0.65,41.49264705882353,1.6378676470588236,52.642857142857146,7.071428571428571,33.426199261992615,53.900000000000006,18.333333333333336,69.26235741444867,32.029411764705884,11.127906976744187,15.348837209302326,65.47410358565736,36.286852589641434,ATK Mohun Bagan,Right Defensive Midfield,41.58727502779578,34.62303637322087,51.379236375158435,18.973220588235296,27.597658506712317,ATK Mohun Bagan,Right Defensive Midfield
Rohit Danu,0.08928391495409364,1.2805,1.0205000000000002,1.8199999999999998,0.0,0.14465000000000003,24.187500000000004,0.11859545454545453,5.326941176470588,13.0,1.1375,10.887882352941176,17.52858823529412,0.7,0.65,46.224264705882355,52.04779411764706,12.964285714285712,48.71428571428571,33.426199261992615,52.06666666666666,32.266666666666666,52.32319391634981,12.375,19.761627906976745,28.970930232558143,37.07569721115538,27.215139442231074,Hyderabad,Left Wing,34.42974265727786,34.88838165524512,34.74204134980989,51.480539215686264,27.581482463848545,Hyderabad,Left Wing
Marcelo Leite Pereira,-0.12589191093866256,1.64,2.47,4.57,0.0,0.317,50.76875,0.3362857142857143,10.64375,16.0,3.0,7.2162500000000005,10.536249999999999,0.7,1.0,17.106617647058822,62.96691176470588,61.67857142857143,87.60714285714285,33.426199261992615,84.7,79.93333333333334,93.73003802281369,44.04044117647059,39.331395348837205,87.48837209302326,11.043824701195218,0.7888446215139442,NorthEast United,Right Center Back,32.23835695010655,43.777905245123875,48.05977432807724,11.36510294117647,27.474073461052665,NorthEast United,Right Center Back
Khumanthem Ninthoinganba Meetei,0.2291183990079862,0.29250000000000004,1.079,3.2435,0.0,0.10343125000000002,15.301812500000004,0.08635714285714287,5.172375000000001,14.950000000000001,1.3,15.706600000000002,16.773899999999998,0.7,0.65,60.05514705882352,11.283088235294118,17.678571428571427,73.46428571428571,33.426199261992615,33.733333333333334,9.533333333333333,37.6425855513308,11.283088235294118,33.383720930232556,35.49418604651162,63.10756972111554,22.087649402390436,Chennaiyin,Right Center Midfield,44.58462660983972,51.10552451238797,25.756568478341904,34.15474387254902,27.393629979779924,Chennaiyin,Right Center Midfield
Nikhil Poojary,0.22223306591084663,0.36400000000000005,1.3390000000000002,2.418,0.0,0.08623333333333333,16.641083333333334,0.07869333333333334,7.699250000000001,12.458333333333334,0.9750000000000002,8.794138888888888,20.450444444444443,0.7,0.65,57.87132352941177,16.014705882352942,27.107142857142854,58.92857142857143,33.426199261992615,22.366666666666667,13.566666666666666,31.619771863117872,30.20955882352941,14.581395348837209,21.488372093023255,18.932270916334662,42.99203187250996,Hyderabad,Left Wing,37.44397757805985,42.55695308381655,22.255080029635426,50.13519607843137,27.273586563954858,Hyderabad,Left Wing
Nandhakumar Sekar,-0.08970528079361104,0.9815,1.1115000000000002,2.769,0.0,0.16412500000000002,20.724708333333336,0.074945,6.848833333333334,11.700000000000001,1.3,8.314041666666668,14.175958333333336,0.7,0.65,21.110294117647058,41.12867647058823,19.642857142857142,66.39285714285714,33.426199261992615,60.50000000000001,24.566666666666666,28.984790874524716,21.838235294117645,9.784883720930232,35.49418604651162,17.354581673306775,7.888446215139442,Odisha,Left Wing,30.135087556749742,46.73695308381655,20.871242171773652,54.62389705882353,27.17222115437175,Odisha,Left Wing
Sahal Abdul Samad,1.0163357753651112,2.3075,0.8515,1.5535,0.0,0.07549285714285715,19.896809523809523,0.04786052631578948,7.765023809523809,14.744736842105265,1.7447368421052631,14.852809523809524,16.85295238095238,0.7,0.65,93.54044117647058,78.61764705882352,7.857142857142857,39.67857142857142,33.426199261992615,14.3,22.733333333333334,6.775665399239544,30.9375,33.0,55.63953488372093,58.374501992031874,23.270916334661354,Kerala Blasters,Right Midfield,40.22514216390253,30.490512651555083,23.545764892268693,63.093088235294104,26.99801753067293,Kerala Blasters,Right Midfield
Lalengmawia Ralte,-0.0769792429406432,0.3315,2.4895000000000005,0.48750000000000004,0.0,0.06725789473684211,23.929921052631578,0.07095263157894738,14.838524999999999,13.726470588235294,1.261764705882353,10.766275000000002,22.768849999999997,0.7,0.65,22.93014705882353,13.46691176470588,62.07142857142857,12.571428571428571,33.426199261992615,8.616666666666667,31.900000000000002,25.220532319391637,66.60661764705881,25.709302325581397,32.23255813953489,35.89243027888446,54.82470119521912,Mumbai City,Right Defensive Midfield,37.14503642407115,40.69267923036373,50.14774524714827,8.22099019607843,26.547122325648544,Mumbai City,Right Defensive Midfield
Anirudh Thapa,0.09544180969093576,0.6174999999999999,1.6835,1.1375,0.0,0.0629735294117647,31.058529411764706,0.05280294117647059,13.131444444444444,14.015625,1.21875,10.452361111111111,14.064194444444444,0.7,0.65,47.31617647058823,27.479779411764707,43.01785714285714,27.892857142857142,33.426199261992615,4.766666666666667,46.56666666666667,10.163498098859316,58.599264705882355,26.093023255813957,30.12209302325581,33.525896414342625,7.099601593625497,Chennaiyin,Left Attacking Midfield,19.975262815018993,34.46426265155508,49.924806829195546,41.07758578431372,26.536025347519868,Chennaiyin,Left Attacking Midfield
João Victor de Albuquerque Bruno,1.1031390851474205,2.2685000000000004,2.3465,0.5980000000000001,0.0,0.06496904761904762,26.419714285714285,0.051319047619047625,14.430619047619047,11.645833333333334,1.1375,7.1549523809523805,20.279071428571427,0.7,0.65,93.90441176470588,77.88970588235294,60.107142857142854,15.321428571428571,33.426199261992615,6.966666666666667,37.03333333333334,8.281368821292775,64.42279411764706,8.825581395348836,28.970930232558143,10.649402390438247,40.625498007968126,Hyderabad,Left Defensive Midfield,26.338653380663388,39.7203578017923,47.65924968314322,33.443666666666665,26.32816767233677,Hyderabad,Left Defensive Midfield
Asish Rai,0.04404968800709883,0.09100000000000001,1.3845,1.7225,0.0,0.048013333333333345,20.026066666666665,0.04714666666666667,13.056875000000002,14.717857142857143,0.9750000000000001,10.01040625,26.502125000000003,0.7,0.65,40.400735294117645,1.0919117647058822,29.071428571428566,44.39285714285714,33.426199261992615,1.4666666666666668,23.1,6.022813688212928,57.50735294117648,32.61627906976744,20.912790697674417,28.003984063745015,67.8406374501992,Hyderabad,Right Back,49.88775210205688,41.764048497627826,31.796806419145607,17.917045343137254,26.322510107174562,Hyderabad,Right Back
Amarjit Singh Kiyam Singh,0.1026558342695158,0.16,0.53,0.27,0.0,0.07625000000000001,15.19,0.07592307692307693,13.556875,18.666666666666668,0.9166666666666666,20.60875,28.051875,0.7,1.0,48.044117647058826,2.911764705882353,1.5714285714285714,6.678571428571428,33.426199261992615,15.033333333333333,8.8,30.11406844106464,61.51102941176471,50.26744186046512,18.802325581395348,84.01195219123507,73.36254980079681,East Bengal,Right Defensive Midfield,56.84376505605485,20.674469557195568,45.13519581749049,16.091921568627452,26.203000990028723,East Bengal,Right Defensive Midfield
Łukasz Gikiewicz,-0.585005558730117,2.0540000000000003,0.9555,0.9555,0.0,0.2025214285714286,22.651571428571433,0.09100000000000001,6.0720833333333335,11.328571428571431,0.9285714285714285,10.54414705882353,15.85235294117647,0.7,0.65,3.275735294117647,74.25,11.392857142857142,22.0,33.426199261992615,71.13333333333334,28.6,39.90114068441065,16.014705882352942,6.523255813953489,19.186046511627907,34.31474103585657,14.988047808764941,Chennaiyin,Right Center Forward,14.823112781432409,16.544134818133895,27.286787351822863,66.84090686274509,25.95420697932552,Chennaiyin,Right Center Forward
Jayesh Dilip Rane,0.1706183990079862,0.44849999999999995,1.0594999999999999,1.8005,0.0,0.14885,16.857285714285716,0.12100833333333334,6.767944444444445,15.600000000000001,1.7874999999999999,14.135333333333334,18.103944444444444,0.7,0.65,51.68382352941177,21.474264705882355,15.714285714285714,48.32142857142857,33.426199261992615,53.16666666666667,14.3,53.82889733840304,20.746323529411764,36.83720930232558,56.98255813953489,55.613545816733065,31.159362549800797,Bengaluru,Right Center Midfield,42.7457931066432,34.85695308381655,37.25420017893088,32.40194240196079,25.92222090483636,Bengaluru,Right Center Midfield
Prasanth Karuthadathkuni,0.2388683990079862,0.2665,,,0.0,0.33809285714285714,13.380714285714285,0.46982,2.650607142857143,,,,,0.7,0.65,61.51102941176471,8.917279411764707,,,33.426199261992615,85.8,4.033333333333333,97.11787072243345,2.1838235294117645,,,,,Kerala Blasters,Right Midfield,0.0,22.729815498154977,66.56861042458807,56.7621231617647,25.91646190123705,Kerala Blasters,Right Midfield
Laldanmawia Ralte,0.438739844627671,3.22,1.88,1.45,0.0,0.4717,30.239,,5.584615384615385,15.5,1.5,15.46,25.146153846153844,0.7,1.0,73.52205882352942,86.98897058823529,50.67857142857142,36.535714285714285,33.426199261992615,91.30000000000001,44.733333333333334,,13.830882352941178,35.877906976744185,43.55232558139535,61.52988047808765,63.10756972111554,NorthEast United,Left Defensive Midfield,44.61028125868618,35.65428637322087,31.594291666666667,35.63644117647059,25.787529119210774,NorthEast United,Left Defensive Midfield
Prince Vinny Ibara Doniama,0.23399559933865746,2.3075,1.04,1.5925000000000002,0.0,0.07824375,19.77421875,0.0673,6.562705882352941,,,5.380852941176472,17.724735294117647,0.7,0.65,60.41911764705882,78.61764705882352,15.124999999999998,40.267857142857146,33.426199261992615,16.500000000000004,22.0,21.079847908745247,20.018382352941178,,,4.733067729083666,28.398406374501988,Bengaluru,Center Attacking Midfield,14.536434262948205,31.508994794412228,20.62433187486021,70.5860294117647,25.64850167458957,Bengaluru,Center Attacking Midfield
Isaac Vanmalsawma Chhakchhuak,-0.05506503622777771,0.35100000000000003,1.7550000000000001,0.9685,0.0,0.17484999999999998,27.803236842105264,0.1430722222222222,11.052925,12.620833333333335,1.625,9.94045,12.79915,0.7,0.65,25.477941176470587,14.740808823529411,47.14285714285714,23.178571428571427,33.426199261992615,63.800000000000004,41.06666666666667,63.239543726235745,47.31617647058823,16.116279069767444,49.883720930232556,26.8207171314741,2.7609561752988045,Odisha,Right Defensive Midfield,31.56542261187807,32.53107208750658,50.51543140050697,22.024750000000004,25.408825963810397,Odisha,Right Defensive Midfield
Vikram Pratap Singh,0.21525849318398702,1.6444999999999999,0.7280000000000001,3.354,0.0,0.13095,10.530500000000002,0.058890000000000005,2.84984375,12.133333333333335,1.5166666666666668,13.652166666666668,20.384,0.7,0.65,57.50735294117648,63.330882352941174,5.5,74.64285714285714,33.426199261992615,46.93333333333334,1.4666666666666668,13.17490494296578,2.547794117647059,12.087209302325581,45.66279069767442,51.27490039840637,41.808764940239044,Mumbai City,Left Midfield,35.40371638446214,54.06586979441222,9.300164527883398,45.83158088235294,25.109787964638688,Mumbai City,Left Midfield
Akash Mishra,0.482294719206389,0.48750000000000004,1.5145000000000002,1.651,0.0,0.04451086956521739,18.46282608695652,0.03873409090909091,14.010891304347826,14.51666666666667,1.2566666666666668,9.11836956521739,20.37891304347826,0.7,0.65,76.06985294117646,23.658088235294116,34.96428571428571,42.035714285714285,33.426199261992615,1.1,17.6,3.011406844106464,62.60294117647059,31.27325581395349,31.848837209302328,20.50996015936255,41.41434262948207,Hyderabad,Left Back,32.61324159756323,40.46761992619926,33.893270856631624,34.83243014705882,25.102995588614636,Hyderabad,Left Back
Lallianzuala Chhangte,-0.07348285286400962,0.5720000000000001,1.03025,3.42875,0.0,0.0819,23.72729411764706,0.07126785714285715,6.91428947368421,12.8375,1.625,10.750657894736841,13.479973684210526,0.7,0.65,23.658088235294116,25.841911764705884,14.142857142857142,75.42857142857143,33.426199261992615,19.433333333333334,31.166666666666668,25.973384030418252,22.566176470588236,18.61046511627907,49.883720930232556,35.49800796812749,3.5498007968127485,Mumbai City,Right Wing,42.98425426202168,52.07981022667369,22.340467037575486,24.982671568627453,24.921207606512336,Mumbai City,Right Wing
Bruno Edgar Silva Almeida,-0.2879552807936111,0.7280000000000001,2.4245,0.5005000000000001,0.0,0.060352499999999996,16.264625,0.05976578947368422,13.366275000000002,13.464285714285715,1.1142857142857143,9.668099999999999,21.47925,0.7,0.65,10.191176470588236,32.029411764705884,61.285714285714285,13.553571428571427,33.426199261992615,4.033333333333333,12.100000000000001,13.551330798479087,60.78308823529412,22.63953488372093,28.011627906976745,26.03187250996016,48.51394422310757,Bengaluru,Right Center Midfield,34.67962753636616,42.98123879810227,40.953282934466564,17.579887254901962,24.400908948060323,Bengaluru,Right Center Midfield
Danish Farooq Bhat,0.5524941324515433,0.8969999999999999,1.4170000000000003,0.8580000000000001,0.0,0.09680666666666667,22.7877,0.09234642857142858,7.106125,14.365000000000002,1.43,13.08985294117647,21.911117647058827,0.7,0.65,78.98161764705881,39.30882352941176,31.428571428571427,19.642857142857142,33.426199261992615,30.066666666666666,29.333333333333332,41.78326996197718,24.75,29.930232558139533,41.44186046511628,47.330677290836654,50.48605577689243,Bengaluru,Left Center Midfield,38.42352080051885,25.478481813389557,31.067959442332064,45.57984803921568,24.236724462077966,Bengaluru,Left Center Midfield
Muhammad Ashique Kuruniyan,0.2894154939014621,0.20800000000000002,0.9425,1.6055000000000001,0.0,0.059449999999999996,22.1995,0.06458636363636364,10.097000000000001,12.675,1.7874999999999999,6.157500000000001,20.491000000000003,0.7,0.65,64.05882352941177,5.823529411764706,10.607142857142856,41.24999999999999,33.426199261992615,3.3,26.766666666666666,17.692015209125476,42.584558823529406,16.691860465116278,56.98255813953489,7.099601593625497,43.78087649402391,Bengaluru,Left Back,41.84499675715742,37.40333421191354,25.033784910161778,28.68767647058824,24.10335560463876,Bengaluru,Left Back
Iván Garrido González,0.015989167602849127,1.42,2.53,0.82,0.0,0.12347058823529412,38.084117647058825,0.0821875,20.416470588235295,17.5,0.6666666666666667,10.106470588235293,40.41705882352941,0.7,1.0,35.30514705882353,57.50735294117648,63.64285714285714,19.249999999999996,33.426199261992615,42.166666666666664,60.50000000000001,34.254752851711025,83.71323529411765,44.51162790697675,13.622093023255813,29.976095617529882,95.05577689243029,Goa,Left Center Back,36.124408499722044,30.900048102266737,42.04533493625588,8.062959558823529,23.711630529953013,Goa,Left Center Back
Subhasish Bose,0.09229471920638894,0.6174999999999999,1.6055000000000001,0.9880000000000001,0.0,0.055280952380952375,18.4795,0.06456666666666666,11.603681818181819,12.489285714285716,1.2535714285714286,7.870022727272727,22.80288636363636,0.7,0.65,46.95220588235294,27.479779411764707,38.89285714285714,24.357142857142854,33.426199261992615,2.2,17.96666666666667,17.315589353612168,49.13602941176471,14.965116279069766,31.46511627906977,14.593625498007968,55.21912350597609,ATK Mohun Bagan,Left Back,40.26586856064115,36.89261992619925,27.844081935435774,22.291358455882357,23.289920009199655,ATK Mohun Bagan,Left Back
Manvir Singh,-0.03343234342400789,4.0365,0.67275,2.3465,0.0,0.08962200000000001,22.66628,0.066625,7.7139999999999995,10.920000000000002,2.08,6.13225,15.771500000000001,0.7,0.65,28.025735294117645,90.99264705882352,3.5357142857142856,57.74999999999999,33.426199261992615,26.766666666666666,28.96666666666667,19.574144486692013,30.573529411764707,3.8372093023255816,65.61627906976744,6.705179282868525,14.593625498007968,ATK Mohun Bagan,Right Defensive Midfield,39.55336300148244,37.42214351607801,24.915968948035488,31.3093431372549,23.274094008811534,ATK Mohun Bagan,Right Defensive Midfield
Ashutosh Mehta,0.019493399007986197,0.2015,1.508,0.78,0.0,0.060450000000000004,16.95672727272727,0.05991818181818182,7.182500000000001,16.900000000000002,1.9500000000000002,7.577266666666666,29.380433333333333,0.7,0.65,35.669117647058826,5.459558823529411,34.57142857142857,18.464285714285715,33.426199261992615,4.4,14.666666666666666,13.927756653992397,25.841911764705884,41.825581395348834,59.284883720930225,12.621513944223107,77.7011952191235,ATK Mohun Bagan,Right Back,58.43607601570462,32.84619135477068,15.2964316334899,16.236687500000002,23.269770576531684,ATK Mohun Bagan,Right Back
Laldinliana Renthlei,0.038611434360457594,0.12350000000000001,1.937,0.6890000000000001,0.0,0.06865238095238095,16.552714285714284,0.06545500000000001,13.139285714285712,11.375,1.1375,6.793738095238096,18.99145238095238,0.7,0.65,38.580882352941174,2.1838235294117645,51.85714285714285,16.892857142857142,33.426199261992615,10.633333333333333,13.2,18.8212927756654,58.963235294117645,7.098837209302326,28.970930232558143,9.071713147410359,35.10358565737052,Jamshedpur,Right Back,26.00225643935885,46.51761992619925,32.74226638335943,17.680531862745095,22.865053279128983,Jamshedpur,Right Back
Harmanjot Singh Khabra,0.2023058990079862,0.36400000000000005,0.8905000000000001,0.44849999999999995,0.0,0.07064473684210526,18.36592105263158,0.06017631578947369,11.479684210526315,13.0,1.3,4.1069736842105256,25.505315789473684,0.7,0.65,54.59558823529412,16.014705882352942,8.839285714285714,12.178571428571427,33.426199261992615,11.733333333333334,16.133333333333333,14.304182509505702,48.044117647058826,19.761627906976745,35.49418604651162,2.7609561752988045,64.29083665338645,Kerala Blasters,Right Back,46.05015774112851,28.8427451238798,26.961379706255126,25.54820098039216,22.850246093929307,Kerala Blasters,Right Back
Mohammad Mobashir Rahman,-0.02562385975718946,0.27949999999999997,2.0215,1.066,0.0,0.09157777777777779,13.92372222222222,0.07716428571428571,6.4155,13.325000000000001,1.6249999999999998,10.01,14.076636363636364,0.7,0.65,29.481617647058822,9.82720588235294,53.62499999999999,25.928571428571423,33.426199261992615,28.233333333333334,5.133333333333334,30.866920152091254,18.5625,21.872093023255815,48.5406976744186,27.609561752988046,7.494023904382471,Jamshedpur,Right Wing,41.89221659872139,39.06838165524512,20.29733959125475,27.391348039215686,22.82616683349351,Jamshedpur,Right Wing
Hugo Adnan Boumous,0.8597679265512627,1.8005,3.6855,4.1015,0.0,0.07325882352941177,33.62335294117647,0.06829062500000001,12.540794117647058,12.927777777777779,2.9611111111111112,9.3949375,16.72571875,0.7,0.65,90.62867647058823,67.69852941176471,78.57142857142857,82.89285714285714,33.426199261992615,12.466666666666669,52.43333333333334,21.832699619771862,54.59558823529412,19.186046511627907,85.95348837209302,22.87649402390438,21.298804780876495,ATK Mohun Bagan,Left Center Back,32.11472447419624,42.63272667369531,28.1066906359502,12.077919117647058,22.717056106434285,ATK Mohun Bagan,Left Center Back
Rahul Bheke,0.17404968800709883,1.0985,1.4105,0.24700000000000003,0.0,0.06741944444444445,22.48638888888889,0.06129117647058824,14.117277777777778,10.4,0.0,4.417472222222222,22.197861111111113,0.7,0.65,52.411764705882355,47.31617647058823,30.44642857142857,6.0892857142857135,33.426199261992615,9.533333333333333,28.233333333333334,15.05703422053232,63.69485294117648,1.9186046511627908,2.877906976744186,3.5498007968127485,52.45816733067729,Mumbai City,Right Back,35.088895146159544,30.39453083816552,35.93519742041303,26.18789950980392,22.487514864342046,Mumbai City,Right Back
Franjo Prce,-0.12583452110887366,1.8399999999999999,1.9665000000000001,0.414,0.0,0.10172272727272726,33.212,0.04968,20.76363333333333,18.4,0.0,10.12,44.44484615384615,0.7,1.15,17.470588235294116,69.51838235294117,53.035714285714285,11.392857142857142,33.426199261992615,33.36666666666667,51.7,7.52851711026616,85.16911764705881,47.77325581395348,2.877906976744186,30.37051792828685,97.42231075697211,Lazio,Left Center Back,36.71051260075975,25.800762387981024,40.73198020577052,9.104764705882351,22.43230450703018,Lazio,Left Center Back
