match_id,team,possession_pct,total_xg,epr,style
7530,Australia,44.71,0.9800310777500272,45.62,Patient Build-up
7531,Argentina,78.04,2.080518261063844,37.51,Balanced
7531,Iceland,21.96,1.0321244932711124,21.28,Balanced
7532,Peru,51.97,1.9263782082125545,26.98,Balanced
7532,Denmark,48.03,1.1215676413848996,42.82,Patient Build-up
7533,Brazil,54.79,1.8828507382422686,29.1,Balanced
7533,Switzerland,45.21,0.47210665000602603,95.76,Patient Build-up
7534,Germany,65.64,2.2992588593624532,28.55,Balanced
7534,Mexico,34.36,0.9932887684553862,34.59,Balanced
7535,Costa Rica,52.28,0.5960217174142599,87.71,Patient Build-up
7535,Serbia,47.72,1.9925690097734332,23.95,Balanced
7536,Belgium,62.63,1.2120551522821188,51.67,Patient Build-up
7536,Panama,37.37,0.625354983843863,59.76,Patient Build-up
7537,England,60.77,2.6264497451484203,23.14,Balanced
7537,Tunisia,39.23,0.9456532248295844,41.48,Patient Build-up
7538,Sweden,55.53,2.01512447046116,27.56,Balanced
7538,South Korea,44.47,0.4143720157444477,107.32,Patient Build-up
7539,Poland,60.5,1.0423233807086945,58.04,Patient Build-up
7539,Senegal,39.5,1.4284274419769645,27.65,Balanced
7540,Egypt,50.89,1.6975182676687837,29.98,Balanced
7540,Russia,49.11,0.9811508003622293,50.05,Patient Build-up
7541,Japan,59.89,2.3206739835441113,25.81,Balanced
7541,Colombia,40.11,0.8062560334801674,49.75,Patient Build-up
7542,Morocco,56.66,1.4551028730347753,38.94,Balanced
7542,Portugal,43.34,0.8849862474016845,48.97,Patient Build-up
7543,Spain,75.7,2.1969543709419668,34.46,Balanced
7543,Iran,24.3,0.4264592360705137,56.98,Patient Build-up
7544,Saudi Arabia,53.33,0.2734858342446387,195.0,Patient Build-up
7544,Uruguay,46.67,1.806805801577866,25.83,Balanced
7545,Argentina,58.34,1.2180579276755452,47.9,Patient Build-up
7545,Croatia,41.66,1.8317100498825312,22.74,Balanced
7546,Peru,55.75,0.625221234979108,89.17,Patient Build-up
7546,France,44.25,1.8633864549919963,23.75,Balanced
7547,Australia,52.72,1.4121919088065624,37.33,Balanced
7547,Denmark,47.28,1.0144447702914476,46.61,Patient Build-up
7548,Brazil,71.84,3.0963628254830837,23.2,Balanced
7548,Costa Rica,28.16,0.15869341231882572,177.45,Patient Build-up
7549,Nigeria,60.94,1.3121593436226249,46.44,Patient Build-up
7549,Iceland,39.06,1.5521619897335768,25.16,Balanced
7550,Switzerland,61.49,1.5573086878284812,39.48,Balanced
7550,Serbia,38.51,1.1534852720797062,33.39,Balanced
7551,Germany,75.42,1.3180848183110356,57.22,Patient Build-up
7551,Sweden,24.58,0.8151666969060898,30.15,Balanced
7552,Belgium,50.42,5.336422252468765,9.45,Clinical/Direct
7552,Tunisia,49.58,1.188178087119013,41.73,Patient Build-up
7553,Mexico,57.89,1.877812845632434,30.83,Balanced
7553,South Korea,42.11,0.8164225090295076,51.58,Patient Build-up
7554,England,59.92,3.168321058154106,18.91,Clinical/Direct
7554,Panama,40.08,1.0800387505441904,37.11,Balanced
7555,Colombia,55.02,1.386942747514695,39.67,Balanced
7555,Poland,44.98,1.114197845570743,40.37,Patient Build-up
7556,Japan,54.84,1.0125436037778854,54.16,Patient Build-up
7556,Senegal,45.16,1.8782642944715917,24.04,Balanced
7557,Portugal,72.5,1.5224178405478597,47.62,Patient Build-up
7557,Iran,27.5,1.5769696114584804,17.44,Clinical/Direct
7558,Uruguay,58.06,2.482580956071615,23.39,Balanced
7558,Russia,41.94,0.1801845319569111,232.76,Patient Build-up
7559,Saudi Arabia,64.01,2.5458155013620853,25.14,Balanced
7559,Egypt,35.99,0.9237259346991777,38.96,Balanced
7560,Spain,75.0,2.604493127204478,28.8,Balanced
7560,Morocco,25.0,1.0717606702819467,23.33,Balanced
7561,Croatia,61.78,0.6739287944510579,91.67,Patient Build-up
7561,Iceland,38.22,2.1326869116164744,17.92,Clinical/Direct
7562,Australia,57.16,1.6553192809224129,34.53,Balanced
7562,Peru,42.84,0.3363750954158604,127.36,Patient Build-up
7563,France,67.15,0.4181404961273074,160.59,Patient Build-up
7563,Denmark,32.85,0.13895808346569538,236.4,Patient Build-up
7564,Argentina,64.89,0.8505598679184914,76.29,Patient Build-up
7564,Nigeria,35.11,1.305345194414258,26.9,Balanced
